"CIUDAD";"CAMBIO DE DOMICILIO";"NACIONALIDAD";"fecha";"valor";"año";"mes"
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-01-01;4;2017;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-02-01;446;2017;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-02-01;7;2017;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-02-01;452;2017;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-02-01;28;2017;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-02-01;414;2017;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-02-01;18;2017;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-02-01;346;2017;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-02-01;15;2017;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-02-01;26;2017;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-02-01;1;2017;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-02-01;59;2017;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-02-01;5;2017;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-03-01;543;2017;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-03-01;15;2017;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-03-01;541;2017;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-03-01;26;2017;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-03-01;427;2017;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-03-01;21;2017;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-03-01;504;2017;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-03-01;21;2017;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-03-01;46;2017;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-03-01;1;2017;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-03-01;84;2017;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-03-01;9;2017;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-04-01;340;2017;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-04-01;11;2017;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-04-01;514;2017;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-04-01;28;2017;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-04-01;234;2017;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-04-01;11;2017;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-04-01;425;2017;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-04-01;23;2017;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-04-01;19;2017;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-04-01;0;2017;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-04-01;63;2017;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-04-01;3;2017;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-05-01;277;2017;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-05-01;2;2017;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-05-01;543;2017;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-05-01;20;2017;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-05-01;231;2017;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-05-01;11;2017;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-05-01;461;2017;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-05-01;27;2017;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-05-01;23;2017;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-05-01;0;2017;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-05-01;73;2017;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-05-01;2;2017;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-06-01;191;2017;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-06-01;5;2017;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-06-01;378;2017;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-06-01;27;2017;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-06-01;214;2017;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-06-01;8;2017;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-06-01;396;2017;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-06-01;29;2017;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-06-01;9;2017;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-06-01;0;2017;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-06-01;28;2017;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-06-01;0;2017;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-07-01;205;2017;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-07-01;3;2017;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-07-01;493;2017;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-07-01;27;2017;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-07-01;199;2017;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-07-01;11;2017;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-07-01;474;2017;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-07-01;35;2017;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-07-01;12;2017;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-07-01;1;2017;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-07-01;40;2017;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-07-01;1;2017;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-08-01;267;2017;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-08-01;4;2017;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-08-01;525;2017;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-08-01;40;2017;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-08-01;230;2017;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-08-01;14;2017;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-08-01;506;2017;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-08-01;30;2017;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-08-01;30;2017;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-08-01;2;2017;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-08-01;74;2017;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-08-01;1;2017;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-09-01;205;2017;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-09-01;9;2017;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-09-01;484;2017;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-09-01;28;2017;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-09-01;179;2017;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-09-01;12;2017;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-09-01;476;2017;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-09-01;24;2017;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-09-01;32;2017;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-09-01;1;2017;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-09-01;48;2017;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-09-01;4;2017;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-10-01;205;2017;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-10-01;4;2017;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-10-01;499;2017;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-10-01;25;2017;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-10-01;196;2017;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-10-01;14;2017;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-10-01;420;2017;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-10-01;18;2017;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-10-01;31;2017;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-10-01;1;2017;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-10-01;40;2017;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-10-01;7;2017;10
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-11-01;168;2017;11
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-11-01;8;2017;11
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-11-01;471;2017;11
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-11-01;24;2017;11
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-11-01;149;2017;11
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-11-01;9;2017;11
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-11-01;483;2017;11
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-11-01;36;2017;11
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-11-01;25;2017;11
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-11-01;0;2017;11
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-11-01;62;2017;11
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-11-01;2;2017;11
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2017-12-01;172;2017;12
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2017-12-01;6;2017;12
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2017-12-01;354;2017;12
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2017-12-01;16;2017;12
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2017-12-01;157;2017;12
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2017-12-01;7;2017;12
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2017-12-01;373;2017;12
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2017-12-01;30;2017;12
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2017-12-01;12;2017;12
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2017-12-01;0;2017;12
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2017-12-01;46;2017;12
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2017-12-01;2;2017;12
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-01-01;343;2018;1
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-01-01;4;2018;1
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-01-01;649;2018;1
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-01-01;30;2018;1
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-01-01;341;2018;1
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-01-01;20;2018;1
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-01-01;627;2018;1
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-01-01;45;2018;1
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-01-01;32;2018;1
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-01-01;2;2018;1
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-01-01;70;2018;1
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-01-01;4;2018;1
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-02-01;475;2018;2
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-02-01;10;2018;2
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-02-01;428;2018;2
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-02-01;22;2018;2
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-02-01;562;2018;2
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-02-01;22;2018;2
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-02-01;455;2018;2
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-02-01;27;2018;2
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-02-01;31;2018;2
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-02-01;0;2018;2
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-02-01;63;2018;2
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-02-01;0;2018;2
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-03-01;496;2018;3
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-03-01;6;2018;3
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-03-01;565;2018;3
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-03-01;39;2018;3
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-03-01;418;2018;3
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-03-01;19;2018;3
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-03-01;511;2018;3
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-03-01;31;2018;3
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-03-01;30;2018;3
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-03-01;2;2018;3
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-03-01;58;2018;3
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-03-01;5;2018;3
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-04-01;205;2018;4
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-04-01;6;2018;4
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-04-01;222;2018;4
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-04-01;10;2018;4
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-04-01;285;2018;4
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-04-01;4;2018;4
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-04-01;428;2018;4
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-04-01;27;2018;4
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-04-01;25;2018;4
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-04-01;3;2018;4
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-04-01;62;2018;4
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-04-01;4;2018;4
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-05-01;308;2018;5
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-05-01;8;2018;5
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-05-01;497;2018;5
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-05-01;32;2018;5
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-05-01;274;2018;5
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-05-01;11;2018;5
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-05-01;378;2018;5
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-05-01;41;2018;5
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-05-01;32;2018;5
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-05-01;6;2018;5
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-05-01;48;2018;5
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-05-01;6;2018;5
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-06-01;239;2018;6
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-06-01;5;2018;6
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-06-01;389;2018;6
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-06-01;21;2018;6
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-06-01;269;2018;6
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-06-01;19;2018;6
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-06-01;318;2018;6
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-06-01;23;2018;6
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-06-01;24;2018;6
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-06-01;0;2018;6
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-06-01;51;2018;6
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-06-01;1;2018;6
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-07-01;231;2018;7
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-07-01;8;2018;7
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-07-01;515;2018;7
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-07-01;15;2018;7
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-07-01;203;2018;7
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-07-01;8;2018;7
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-07-01;492;2018;7
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-07-01;20;2018;7
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-07-01;29;2018;7
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-07-01;0;2018;7
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-07-01;52;2018;7
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-07-01;3;2018;7
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-08-01;160;2018;8
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-08-01;7;2018;8
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-08-01;476;2018;8
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-08-01;26;2018;8
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-08-01;178;2018;8
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-08-01;4;2018;8
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-08-01;356;2018;8
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-08-01;29;2018;8
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-08-01;17;2018;8
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-08-01;1;2018;8
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-08-01;41;2018;8
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-08-01;3;2018;8
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-09-01;192;2018;9
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-09-01;2;2018;9
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-09-01;284;2018;9
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-09-01;18;2018;9
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-09-01;187;2018;9
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-09-01;10;2018;9
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-09-01;312;2018;9
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-09-01;35;2018;9
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-09-01;15;2018;9
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-09-01;2;2018;9
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-09-01;40;2018;9
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-09-01;0;2018;9
"RÍO GRANDE";"A LA PROVINCIA";"ARGENTINOS";2018-10-01;161;2018;10
"RÍO GRANDE";"A LA PROVINCIA";"EXTRANJEROS";2018-10-01;9;2018;10
"RÍO GRANDE";"EN LA PROVINCIA";"ARGENTINOS";2018-10-01;419;2018;10
"RÍO GRANDE";"EN LA PROVINCIA";"EXTRANJEROS";2018-10-01;13;2018;10
"USHUAIA";"A LA PROVINCIA";"ARGENTINOS";2018-10-01;216;2018;10
"USHUAIA";"A LA PROVINCIA";"EXTRANJEROS";2018-10-01;12;2018;10
"USHUAIA";"EN LA PROVINCIA";"ARGENTINOS";2018-10-01;307;2018;10
"USHUAIA";"EN LA PROVINCIA";"EXTRANJEROS";2018-10-01;27;2018;10
"TOLHUIN";"A LA PROVINCIA";"ARGENTINOS";2018-10-01;20;2018;10
"TOLHUIN";"A LA PROVINCIA";"EXTRANJEROS";2018-10-01;2;2018;10
"TOLHUIN";"EN LA PROVINCIA";"ARGENTINOS";2018-10-01;49;2018;10
"TOLHUIN";"EN LA PROVINCIA";"EXTRANJEROS";2018-10-01;3;2018;10
